letting_key,letting_date,contract_id,district,county,engineers_estimate,bidder_name,bidder_fein,bidder_total,is_winner,n_actual_bidders,n_candidates_any,n_candidates_validyes,candidates_json,recall_hit,ratio,log_ee,split,contractor_prior_winrate,contractor_prior_avg_ratio,contractor_prior_n,P_raw,q_norm
2020_oct07,2020-10-07,B-35450-A,Greenfield,RUSH,2227520.33,WALSH CONSTRUCTION COMPANY II LLC,27-0887958,3354331.03,0,5,9,7,"[{""name"": ""WALSH CONSTRUCTION COMPANY II LLC"", ""fein"": ""27-0887958"", ""valid_for_bid"": ""Yes""}, {""name"": ""SUNESIS CONSTRUCTION COMPANY"", ""fein"": ""31-1323837"", ""valid_for_bid"": ""Yes""}, {""name"": ""RIETH RILEY CONSTRUCTION"", ""fein"": ""35-0918397"", ""valid_for_bid"": ""Yes""}, {""name"": ""BEATY CONSTRUCTION INC"", ""fein"": ""35-1128289"", ""valid_for_bid"": ""Yes""}, {""name"": ""DAVE OMARA CONTRACTOR INC"", ""fein"": ""35-1357381"", ""valid_for_bid"": ""Yes""}, {""name"": ""FORCE CONSTRUCTION CO INC"", ""fein"": ""35-1385672"", ""valid_for_bid"": ""Yes""}, {""name"": ""CRANE ENVIRONMENTAL SERVICES LLC"", ""fein"": ""35-2023234"", ""valid_for_bid"": ""No""}, {""name"": ""HIS CONSTRUCTORS INC"", ""fein"": ""38-3806996"", ""valid_for_bid"": ""Yes""}, {""name"": ""GROUP UNITED LLC"", ""fein"": ""84-3433492"", ""valid_for_bid"": ""No""}]",True,1.5058587725661745,14.616399565109246,train,0.3333333333333333,0.8780556054735307,3,0.0012410591726932547,0.19652994862530515
2020_oct07,2020-10-07,R-39927-A,Vincennes,KNOX,530718.01,KERNS EXCAVATING LLC,20-1237324,671969.0,0,6,16,12,"[{""name"": ""LLC"", ""fein"": ""05-0558668"", ""valid_for_bid"": ""Yes""}, {""name"": ""KERNS EXCAVATING LLC"", ""fein"": ""20-1237324"", ""valid_for_bid"": ""Yes""}, {""name"": ""SQUARE & LEVEL CONSTRUCTION"", ""fein"": ""26-1932940"", ""valid_for_bid"": ""Yes""}, {""name"": ""RESOLUTION GROUP INC"", ""fein"": ""26-2944665"", ""valid_for_bid"": ""No""}, {""name"": ""LUTGRING BROTHERS INC"", ""fein"": ""35-0958970"", ""valid_for_bid"": ""Yes""}, {""name"": ""DEIG BROTHERS LUMBER & CONSTR"", ""fein"": ""35-1009310"", ""valid_for_bid"": ""No""}, {""name"": ""BLANKENBERGER BROTHERS INC"", ""fein"": ""35-1057095"", ""valid_for_bid"": ""Yes""}, {""name"": ""WHITE CONSTRUCTION LLC"", ""fein"": ""35-1111003"", ""valid_for_bid"": ""Yes""}, {""name"": ""E & B PAVING LLC"", ""fein"": ""35-1139301"", ""valid_for_bid"": ""Yes""}, {""name"": ""KOBERSTEIN CONTRACTING INC"", ""fein"": ""35-1284120"", ""valid_for_bid"": ""Yes""}, {""name"": ""CLR INC"", ""fein"": ""35-1801998"", ""valid_for_bid"": ""Yes""}, {""name"": ""RAGLE, INC."", ""fein"": ""35-1878024"", ""valid_for_bid"": ""Yes""}, {""name"": ""MILESTONE CONTRACTORS LP"", ""fein"": ""35-1917625"", ""valid_for_bid"": ""Yes""}, {""name"": ""CRANE ENVIRONMENTAL SERVICES LLC"", ""fein"": ""35-2023234"", ""valid_for_bid"": ""No""}, {""name"": ""5 STAR COMPANY INC"", ""fein"": ""81-5434991"", ""valid_for_bid"": ""Yes""}, {""name"": ""GROUP UNITED LLC"", ""fein"": ""84-3433492"", ""valid_for_bid"": ""No""}]",True,1.2661507379408512,13.181986104550695,train,0.6666666666666666,0.8897415059048127,3,3.2684967328540376e-05,0.013039904179696407
2020_oct07,2020-10-07,R-37800-A,Seymour,SWITZERLAND,4455090.0,GEOSTABILIZATION INTERNATIONAL LLC,52-2379754,3950520.55,0,5,14,10,"[{""name"": ""RESOLUTION GROUP INC"", ""fein"": ""26-2944665"", ""valid_for_bid"": ""No""}, {""name"": ""SUNESIS CONSTRUCTION COMPANY"", ""fein"": ""31-1323837"", ""valid_for_bid"": ""Yes""}, {""name"": ""BEATY CONSTRUCTION INC"", ""fein"": ""35-1128289"", ""valid_for_bid"": ""Yes""}, {""name"": ""DAVE OMARA CONTRACTOR INC"", ""fein"": ""35-1357381"", ""valid_for_bid"": ""Yes""}, {""name"": ""FORCE CONSTRUCTION CO INC"", ""fein"": ""35-1385672"", ""valid_for_bid"": ""Yes""}, {""name"": ""MAC CONSTRUCTION & EXCAVATING"", ""fein"": ""35-1487672"", ""valid_for_bid"": ""Yes""}, {""name"": ""OLCO INC"", ""fein"": ""35-1606893"", ""valid_for_bid"": ""Yes""}, {""name"": ""LINKEL COMPANY LLC"", ""fein"": ""35-1636776"", ""valid_for_bid"": ""Yes""}, {""name"": ""RAGLE, INC."", ""fein"": ""35-1878024"", ""valid_for_bid"": ""Yes""}, {""name"": ""CRANE ENVIRONMENTAL SERVICES LLC"", ""fein"": ""35-2023234"", ""valid_for_bid"": ""No""}, {""name"": ""GEOSTABILIZATION INTERNATIONAL LLC"", ""fein"": ""52-2379754"", ""valid_for_bid"": ""Yes""}, {""name"": ""5 STAR COMPANY INC"", ""fein"": ""81-5434991"", ""valid_for_bid"": ""Yes""}, {""name"": ""GROUP UNITED LLC"", ""fein"": ""84-3433492"", ""valid_for_bid"": ""No""}, {""name"": ""TC ELECTRIC INC"", ""fein"": ""90-0690005"", ""valid_for_bid"": ""No""}]",True,0.8867431522146578,15.30955782070319,train,0.75,0.9799140802061844,4,0.290817402397328,0.3005883029898649
2020_oct07,2020-10-07,R-42002-A,Vincennes,CRAWFORD,600514.82,5 STAR COMPANY INC,81-5434991,752796.45,0,9,16,12,"[{""name"": ""LLC"", ""fein"": ""05-0558668"", ""valid_for_bid"": ""Yes""}, {""name"": ""RESOLUTION GROUP INC"", ""fein"": ""26-2944665"", ""valid_for_bid"": ""No""}, {""name"": ""LUTGRING BROTHERS INC"", ""fein"": ""35-0958970"", ""valid_for_bid"": ""Yes""}, {""name"": ""PAVING INC"", ""fein"": ""35-1004746"", ""valid_for_bid"": ""Yes""}, {""name"": ""BLANKENBERGER BROTHERS INC"", ""fein"": ""35-1057095"", ""valid_for_bid"": ""Yes""}, {""name"": ""E & B PAVING LLC"", ""fein"": ""35-1139301"", ""valid_for_bid"": ""Yes""}, {""name"": ""KOBERSTEIN CONTRACTING INC"", ""fein"": ""35-1284120"", ""valid_for_bid"": ""Yes""}, {""name"": ""MAC CONSTRUCTION & EXCAVATING"", ""fein"": ""35-1487672"", ""valid_for_bid"": ""Yes""}, {""name"": ""LINKEL COMPANY LLC"", ""fein"": ""35-1636776"", ""valid_for_bid"": ""Yes""}, {""name"": ""RAGLE, INC."", ""fein"": ""35-1878024"", ""valid_for_bid"": ""Yes""}, {""name"": ""MILESTONE CONTRACTORS LP"", ""fein"": ""35-1917625"", ""valid_for_bid"": ""Yes""}, {""name"": ""CRANE ENVIRONMENTAL SERVICES LLC"", ""fein"": ""35-2023234"", ""valid_for_bid"": ""No""}, {""name"": ""LLC"", ""fein"": ""46-2763132"", ""valid_for_bid"": ""Yes""}, {""name"": ""5 STAR COMPANY INC"", ""fein"": ""81-5434991"", ""valid_for_bid"": ""Yes""}, {""name"": ""GROUP UNITED LLC"", ""fein"": ""84-3433492"", ""valid_for_bid"": ""No""}, {""name"": ""K B ENTERPRISE INC"", ""fein"": ""85-0509149"", ""valid_for_bid"": ""No""}]",True,1.2535851321704268,13.305542599631448,train,,,0,6.680893120390178e-05,1.196015682272301e-05
2020_oct07,2020-10-07,R-40388-A,Greenfield,HANCOCK,1208221.0,RIETH RILEY CONSTRUCTION,35-0918397,1142101.41,1,7,18,7,"[{""name"": ""RESOLUTION GROUP INC"", ""fein"": ""26-2944665"", ""valid_for_bid"": ""No""}, {""name"": ""HOOSIER COMPANY INC"", ""fein"": ""35-0392360"", ""valid_for_bid"": ""No""}, {""name"": ""JAMES H DREW CORPORATION"", ""fein"": ""35-0821499"", ""valid_for_bid"": ""No""}, {""name"": ""RIETH RILEY CONSTRUCTION"", ""fein"": ""35-0918397"", ""valid_for_bid"": ""Yes""}, {""name"": ""SHAMBAUGH & SON LP"", ""fein"": ""35-0965412"", ""valid_for_bid"": ""No""}, {""name"": ""E & B PAVING LLC"", ""fein"": ""35-1139301"", ""valid_for_bid"": ""Yes""}, {""name"": ""CALUMET CIVIL CONTRACTORS INC"", ""fein"": ""35-1151771"", ""valid_for_bid"": ""Yes""}, {""name"": ""MIDWESTERN ELECTRIC INC"", ""fein"": ""35-1262778"", ""valid_for_bid"": ""No""}, {""name"": ""DAVE OMARA CONTRACTOR INC"", ""fein"": ""35-1357381"", ""valid_for_bid"": ""Yes""}, {""name"": ""SIGNAL CONSTRUCTION INC"", ""fein"": ""35-1710202"", ""valid_for_bid"": ""No""}, {""name"": ""MILESTONE CONTRACTORS LP"", ""fein"": ""35-1917625"", ""valid_for_bid"": ""Yes""}, {""name"": ""STRATTON TRUCKING"", ""fein"": ""35-1959373"", ""valid_for_bid"": ""No""}, {""name"": ""CRANE ENVIRONMENTAL SERVICES LLC"", ""fein"": ""35-2023234"", ""valid_for_bid"": ""No""}, {""name"": ""MORPHEY CONSTRUCTION INC."", ""fein"": ""35-2046222"", ""valid_for_bid"": ""Yes""}, {""name"": ""UNITED CONSTRUCTION SERVICES LLC"", ""fein"": ""47-5508315"", ""valid_for_bid"": ""Yes""}, {""name"": ""BUC CONSTRUCTION SUPPLY INC"", ""fein"": ""82-3806316"", ""valid_for_bid"": ""No""}, {""name"": ""GROUP UNITED LLC"", ""fein"": ""84-3433492"", ""valid_for_bid"": ""No""}, {""name"": ""TC ELECTRIC INC"", ""fein"": ""90-0690005"", ""valid_for_bid"": ""No""}]",True,0.945275251795822,14.004659587764,train,0.3211382113821138,1.0195038297004404,246,0.19873751588481936,0.31493188109099746
2020_oct07,2020-10-07,R-40388-A,Greenfield,HANCOCK,1208221.0,UNITED CONSTRUCTION SERVICES LLC,47-5508315,1181700.0,0,7,18,7,"[{""name"": ""RESOLUTION GROUP INC"", ""fein"": ""26-2944665"", ""valid_for_bid"": ""No""}, {""name"": ""HOOSIER COMPANY INC"", ""fein"": ""35-0392360"", ""valid_for_bid"": ""No""}, {""name"": ""JAMES H DREW CORPORATION"", ""fein"": ""35-0821499"", ""valid_for_bid"": ""No""}, {""name"": ""RIETH RILEY CONSTRUCTION"", ""fein"": ""35-0918397"", ""valid_for_bid"": ""Yes""}, {""name"": ""SHAMBAUGH & SON LP"", ""fein"": ""35-0965412"", ""valid_for_bid"": ""No""}, {""name"": ""E & B PAVING LLC"", ""fein"": ""35-1139301"", ""valid_for_bid"": ""Yes""}, {""name"": ""CALUMET CIVIL CONTRACTORS INC"", ""fein"": ""35-1151771"", ""valid_for_bid"": ""Yes""}, {""name"": ""MIDWESTERN ELECTRIC INC"", ""fein"": ""35-1262778"", ""valid_for_bid"": ""No""}, {""name"": ""DAVE OMARA CONTRACTOR INC"", ""fein"": ""35-1357381"", ""valid_for_bid"": ""Yes""}, {""name"": ""SIGNAL CONSTRUCTION INC"", ""fein"": ""35-1710202"", ""valid_for_bid"": ""No""}, {""name"": ""MILESTONE CONTRACTORS LP"", ""fein"": ""35-1917625"", ""valid_for_bid"": ""Yes""}, {""name"": ""STRATTON TRUCKING"", ""fein"": ""35-1959373"", ""valid_for_bid"": ""No""}, {""name"": ""CRANE ENVIRONMENTAL SERVICES LLC"", ""fein"": ""35-2023234"", ""valid_for_bid"": ""No""}, {""name"": ""MORPHEY CONSTRUCTION INC."", ""fein"": ""35-2046222"", ""valid_for_bid"": ""Yes""}, {""name"": ""UNITED CONSTRUCTION SERVICES LLC"", ""fein"": ""47-5508315"", ""valid_for_bid"": ""Yes""}, {""name"": ""BUC CONSTRUCTION SUPPLY INC"", ""fein"": ""82-3806316"", ""valid_for_bid"": ""No""}, {""name"": ""GROUP UNITED LLC"", ""fein"": ""84-3433492"", ""valid_for_bid"": ""No""}, {""name"": ""TC ELECTRIC INC"", ""fein"": ""90-0690005"", ""valid_for_bid"": ""No""}]",True,0.9780495455715468,14.004659587764,train,0.3571428571428571,1.0189030501671443,14,0.1170502890474127,0.18548519914735656
2020_oct07,2020-10-07,R-40312-A,Seymour,JOHNSON,825601.17,RIETH RILEY CONSTRUCTION,35-0918397,839718.65,0,6,18,8,"[{""name"": ""RESOLUTION GROUP INC"", ""fein"": ""26-2944665"", ""valid_for_bid"": ""No""}, {""name"": ""EILTS CONSULTING SERVICES INC"", ""fein"": ""26-3351234"", ""valid_for_bid"": ""No""}, {""name"": ""HOOSIER COMPANY INC"", ""fein"": ""35-0392360"", ""valid_for_bid"": ""No""}, {""name"": ""JAMES H DREW CORPORATION"", ""fein"": ""35-0821499"", ""valid_for_bid"": ""No""}, {""name"": ""RIETH RILEY CONSTRUCTION"", ""fein"": ""35-0918397"", ""valid_for_bid"": ""Yes""}, {""name"": ""SHAMBAUGH & SON LP"", ""fein"": ""35-0965412"", ""valid_for_bid"": ""No""}, {""name"": ""E & B PAVING LLC"", ""fein"": ""35-1139301"", ""valid_for_bid"": ""Yes""}, {""name"": ""CALUMET CIVIL CONTRACTORS INC"", ""fein"": ""35-1151771"", ""valid_for_bid"": ""Yes""}, {""name"": ""MIDWESTERN ELECTRIC INC"", ""fein"": ""35-1262778"", ""valid_for_bid"": ""No""}, {""name"": ""DAVE OMARA CONTRACTOR INC"", ""fein"": ""35-1357381"", ""valid_for_bid"": ""Yes""}, {""name"": ""OLCO INC"", ""fein"": ""35-1606893"", ""valid_for_bid"": ""Yes""}, {""name"": ""LINKEL COMPANY LLC"", ""fein"": ""35-1636776"", ""valid_for_bid"": ""Yes""}, {""name"": ""SIGNAL CONSTRUCTION INC"", ""fein"": ""35-1710202"", ""valid_for_bid"": ""No""}, {""name"": ""MILESTONE CONTRACTORS LP"", ""fein"": ""35-1917625"", ""valid_for_bid"": ""Yes""}, {""name"": ""CRANE ENVIRONMENTAL SERVICES LLC"", ""fein"": ""35-2023234"", ""valid_for_bid"": ""No""}, {""name"": ""MORPHEY CONSTRUCTION INC."", ""fein"": ""35-2046222"", ""valid_for_bid"": ""Yes""}, {""name"": ""BUC CONSTRUCTION SUPPLY INC"", ""fein"": ""82-3806316"", ""valid_for_bid"": ""No""}, {""name"": ""GROUP UNITED LLC"", ""fein"": ""84-3433492"", ""valid_for_bid"": ""No""}]",True,1.0170996366199432,13.623867090859594,train,0.3211382113821138,1.0195038297004404,246,0.09179219261207373,0.25601749459267437
2020_oct07,2020-10-07,R-40312-A,Seymour,JOHNSON,825601.17,MORPHEY CONSTRUCTION INC.,35-2046222,898000.0,0,6,18,8,"[{""name"": ""RESOLUTION GROUP INC"", ""fein"": ""26-2944665"", ""valid_for_bid"": ""No""}, {""name"": ""EILTS CONSULTING SERVICES INC"", ""fein"": ""26-3351234"", ""valid_for_bid"": ""No""}, {""name"": ""HOOSIER COMPANY INC"", ""fein"": ""35-0392360"", ""valid_for_bid"": ""No""}, {""name"": ""JAMES H DREW CORPORATION"", ""fein"": ""35-0821499"", ""valid_for_bid"": ""No""}, {""name"": ""RIETH RILEY CONSTRUCTION"", ""fein"": ""35-0918397"", ""valid_for_bid"": ""Yes""}, {""name"": ""SHAMBAUGH & SON LP"", ""fein"": ""35-0965412"", ""valid_for_bid"": ""No""}, {""name"": ""E & B PAVING LLC"", ""fein"": ""35-1139301"", ""valid_for_bid"": ""Yes""}, {""name"": ""CALUMET CIVIL CONTRACTORS INC"", ""fein"": ""35-1151771"", ""valid_for_bid"": ""Yes""}, {""name"": ""MIDWESTERN ELECTRIC INC"", ""fein"": ""35-1262778"", ""valid_for_bid"": ""No""}, {""name"": ""DAVE OMARA CONTRACTOR INC"", ""fein"": ""35-1357381"", ""valid_for_bid"": ""Yes""}, {""name"": ""OLCO INC"", ""fein"": ""35-1606893"", ""valid_for_bid"": ""Yes""}, {""name"": ""LINKEL COMPANY LLC"", ""fein"": ""35-1636776"", ""valid_for_bid"": ""Yes""}, {""name"": ""SIGNAL CONSTRUCTION INC"", ""fein"": ""35-1710202"", ""valid_for_bid"": ""No""}, {""name"": ""MILESTONE CONTRACTORS LP"", ""fein"": ""35-1917625"", ""valid_for_bid"": ""Yes""}, {""name"": ""CRANE ENVIRONMENTAL SERVICES LLC"", ""fein"": ""35-2023234"", ""valid_for_bid"": ""No""}, {""name"": ""MORPHEY CONSTRUCTION INC."", ""fein"": ""35-2046222"", ""valid_for_bid"": ""Yes""}, {""name"": ""BUC CONSTRUCTION SUPPLY INC"", ""fein"": ""82-3806316"", ""valid_for_bid"": ""No""}, {""name"": ""GROUP UNITED LLC"", ""fein"": ""84-3433492"", ""valid_for_bid"": ""No""}]",True,1.0876922570252656,13.623867090859594,train,0.1948051948051948,1.226631787736988,77,0.032943712378897344,0.09188326878159349
2020_oct07,2020-10-07,R-40388-A,Greenfield,HANCOCK,1208221.0,MORPHEY CONSTRUCTION INC.,35-2046222,1300000.0,0,7,18,7,"[{""name"": ""RESOLUTION GROUP INC"", ""fein"": ""26-2944665"", ""valid_for_bid"": ""No""}, {""name"": ""HOOSIER COMPANY INC"", ""fein"": ""35-0392360"", ""valid_for_bid"": ""No""}, {""name"": ""JAMES H DREW CORPORATION"", ""fein"": ""35-0821499"", ""valid_for_bid"": ""No""}, {""name"": ""RIETH RILEY CONSTRUCTION"", ""fein"": ""35-0918397"", ""valid_for_bid"": ""Yes""}, {""name"": ""SHAMBAUGH & SON LP"", ""fein"": ""35-0965412"", ""valid_for_bid"": ""No""}, {""name"": ""E & B PAVING LLC"", ""fein"": ""35-1139301"", ""valid_for_bid"": ""Yes""}, {""name"": ""CALUMET CIVIL CONTRACTORS INC"", ""fein"": ""35-1151771"", ""valid_for_bid"": ""Yes""}, {""name"": ""MIDWESTERN ELECTRIC INC"", ""fein"": ""35-1262778"", ""valid_for_bid"": ""No""}, {""name"": ""DAVE OMARA CONTRACTOR INC"", ""fein"": ""35-1357381"", ""valid_for_bid"": ""Yes""}, {""name"": ""SIGNAL CONSTRUCTION INC"", ""fein"": ""35-1710202"", ""valid_for_bid"": ""No""}, {""name"": ""MILESTONE CONTRACTORS LP"", ""fein"": ""35-1917625"", ""valid_for_bid"": ""Yes""}, {""name"": ""STRATTON TRUCKING"", ""fein"": ""35-1959373"", ""valid_for_bid"": ""No""}, {""name"": ""CRANE ENVIRONMENTAL SERVICES LLC"", ""fein"": ""35-2023234"", ""valid_for_bid"": ""No""}, {""name"": ""MORPHEY CONSTRUCTION INC."", ""fein"": ""35-2046222"", ""valid_for_bid"": ""Yes""}, {""name"": ""UNITED CONSTRUCTION SERVICES LLC"", ""fein"": ""47-5508315"", ""valid_for_bid"": ""Yes""}, {""name"": ""BUC CONSTRUCTION SUPPLY INC"", ""fein"": ""82-3806316"", ""valid_for_bid"": ""No""}, {""name"": ""GROUP UNITED LLC"", ""fein"": ""84-3433492"", ""valid_for_bid"": ""No""}, {""name"": ""TC ELECTRIC INC"", ""fein"": ""90-0690005"", ""valid_for_bid"": ""No""}]",True,1.0759620963383354,14.004659587764,train,0.1948051948051948,1.226631787736988,77,0.02462783039662131,0.03902679833481025
2020_oct07,2020-10-07,R-41009-A,Crawfordsville,FOUNTAIN,98281.52,MORPHEY CONSTRUCTION INC.,35-2046222,171000.0,0,7,14,9,"[{""name"": ""SQUARE & LEVEL CONSTRUCTION"", ""fein"": ""26-1932940"", ""valid_for_bid"": ""Yes""}, {""name"": ""RESOLUTION GROUP INC"", ""fein"": ""26-2944665"", ""valid_for_bid"": ""No""}, {""name"": ""RIETH RILEY CONSTRUCTION"", ""fein"": ""35-0918397"", ""valid_for_bid"": ""Yes""}, {""name"": ""WHITE CONSTRUCTION LLC"", ""fein"": ""35-1111003"", ""valid_for_bid"": ""Yes""}, {""name"": ""INC"", ""fein"": ""35-1339168"", ""valid_for_bid"": ""No""}, {""name"": ""LINKEL COMPANY LLC"", ""fein"": ""35-1636776"", ""valid_for_bid"": ""Yes""}, {""name"": ""YARDBERRY LANDSCAPE COMPANY"", ""fein"": ""35-1817574"", ""valid_for_bid"": ""Yes""}, {""name"": ""MILESTONE CONTRACTORS LP"", ""fein"": ""35-1917625"", ""valid_for_bid"": ""Yes""}, {""name"": ""CRANE ENVIRONMENTAL SERVICES LLC"", ""fein"": ""35-2023234"", ""valid_for_bid"": ""No""}, {""name"": ""MORPHEY CONSTRUCTION INC."", ""fein"": ""35-2046222"", ""valid_for_bid"": ""Yes""}, {""name"": ""HIS CONSTRUCTORS INC"", ""fein"": ""38-3806996"", ""valid_for_bid"": ""Yes""}, {""name"": ""5 STAR COMPANY INC"", ""fein"": ""81-5434991"", ""valid_for_bid"": ""Yes""}, {""name"": ""GROUP UNITED LLC"", ""fein"": ""84-3433492"", ""valid_for_bid"": ""No""}, {""name"": ""TC ELECTRIC INC"", ""fein"": ""90-0690005"", ""valid_for_bid"": ""No""}]",True,1.7398998306090503,11.495591292530984,train,0.1948051948051948,1.226631787736988,77,0.00035367853122052255,0.051881275494260574
2020_oct07,2020-10-07,R-41292-A,Crawfordsville,PUTNAM,451590.0,MORPHEY CONSTRUCTION INC.,35-2046222,355000.0,0,5,10,5,"[{""name"": ""RESOLUTION GROUP INC"", ""fein"": ""26-2944665"", ""valid_for_bid"": ""No""}, {""name"": ""PAVING INC"", ""fein"": ""35-1004746"", ""valid_for_bid"": ""Yes""}, {""name"": ""INC"", ""fein"": ""35-1339168"", ""valid_for_bid"": ""No""}, {""name"": ""MIDWEST MOLE INC"", ""fein"": ""35-1526557"", ""valid_for_bid"": ""Yes""}, {""name"": ""YARDBERRY LANDSCAPE COMPANY"", ""fein"": ""35-1817574"", ""valid_for_bid"": ""Yes""}, {""name"": ""STRATTON TRUCKING"", ""fein"": ""35-1959373"", ""valid_for_bid"": ""No""}, {""name"": ""CRANE ENVIRONMENTAL SERVICES LLC"", ""fein"": ""35-2023234"", ""valid_for_bid"": ""No""}, {""name"": ""MORPHEY CONSTRUCTION INC."", ""fein"": ""35-2046222"", ""valid_for_bid"": ""Yes""}, {""name"": ""INFRASTRUCTURE SYSTEMS INC"", ""fein"": ""35-2065425"", ""valid_for_bid"": ""Yes""}, {""name"": ""GROUP UNITED LLC"", ""fein"": ""84-3433492"", ""valid_for_bid"": ""No""}]",True,0.7861112956442791,13.02052996752266,train,0.1948051948051948,1.226631787736988,77,0.9261847667756472,0.224742424311452
2020_oct07,2020-10-07,R-41329-A,Greenfield,DELAWARE,840985.94,MORPHEY CONSTRUCTION INC.,35-2046222,837000.0,0,4,12,6,"[{""name"": ""RESOLUTION GROUP INC"", ""fein"": ""26-2944665"", ""valid_for_bid"": ""No""}, {""name"": ""R A MYERS CONSTRUCTION CO"", ""fein"": ""26-4305155"", ""valid_for_bid"": ""Yes""}, {""name"": ""SHAMBAUGH & SON LP"", ""fein"": ""35-0965412"", ""valid_for_bid"": ""No""}, {""name"": ""BEATY CONSTRUCTION INC"", ""fein"": ""35-1128289"", ""valid_for_bid"": ""Yes""}, {""name"": ""E & B PAVING LLC"", ""fein"": ""35-1139301"", ""valid_for_bid"": ""Yes""}, {""name"": ""STRATTON TRUCKING"", ""fein"": ""35-1959373"", ""valid_for_bid"": ""No""}, {""name"": ""CRANE ENVIRONMENTAL SERVICES LLC"", ""fein"": ""35-2023234"", ""valid_for_bid"": ""No""}, {""name"": ""MORPHEY CONSTRUCTION INC."", ""fein"": ""35-2046222"", ""valid_for_bid"": ""Yes""}, {""name"": ""3D COMPANY INC"", ""fein"": ""35-2094565"", ""valid_for_bid"": ""Yes""}, {""name"": ""5 STAR COMPANY INC"", ""fein"": ""81-5434991"", ""valid_for_bid"": ""Yes""}, {""name"": ""GROUP UNITED LLC"", ""fein"": ""84-3433492"", ""valid_for_bid"": ""No""}, {""name"": ""TC ELECTRIC INC"", ""fein"": ""90-0690005"", ""valid_for_bid"": ""No""}]",True,0.9952603963866508,13.642330220622709,train,0.1948051948051948,1.226631787736988,77,0.0974432559289569,0.22153991592254557
2020_oct07,2020-10-07,T-40357-A,Greenfield,MARION,569768.0,MORPHEY CONSTRUCTION INC.,35-2046222,1035000.0,0,2,9,3,"[{""name"": ""RESOLUTION GROUP INC"", ""fein"": ""26-2944665"", ""valid_for_bid"": ""No""}, {""name"": ""E & B PAVING LLC"", ""fein"": ""35-1139301"", ""valid_for_bid"": ""Yes""}, {""name"": ""CALUMET CIVIL CONTRACTORS INC"", ""fein"": ""35-1151771"", ""valid_for_bid"": ""Yes""}, {""name"": ""STRATTON TRUCKING"", ""fein"": ""35-1959373"", ""valid_for_bid"": ""No""}, {""name"": ""CRANE ENVIRONMENTAL SERVICES LLC"", ""fein"": ""35-2023234"", ""valid_for_bid"": ""No""}, {""name"": ""MORPHEY CONSTRUCTION INC."", ""fein"": ""35-2046222"", ""valid_for_bid"": ""Yes""}, {""name"": ""BUC CONSTRUCTION SUPPLY INC"", ""fein"": ""82-3806316"", ""valid_for_bid"": ""No""}, {""name"": ""GROUP UNITED LLC"", ""fein"": ""84-3433492"", ""valid_for_bid"": ""No""}, {""name"": ""TC ELECTRIC INC"", ""fein"": ""90-0690005"", ""valid_for_bid"": ""No""}]",True,1.8165288327880824,13.25298453941275,train,0.1948051948051948,1.226631787736988,77,0.09516773228752698,0.4509587036475432
2020_oct07,2020-10-07,T-41038-A,Seymour,JOHNSON,574228.8,MORPHEY CONSTRUCTION INC.,35-2046222,458558.75,1,7,9,8,"[{""name"": ""HOOSIER COMPANY INC"", ""fein"": ""35-0392360"", ""valid_for_bid"": ""Yes""}, {""name"": ""SHAMBAUGH & SON LP"", ""fein"": ""35-0965412"", ""valid_for_bid"": ""Yes""}, {""name"": ""MIDWESTERN ELECTRIC INC"", ""fein"": ""35-1262778"", ""valid_for_bid"": ""Yes""}, {""name"": ""MICHIANA CONTRACTING INC"", ""fein"": ""35-1657131"", ""valid_for_bid"": ""Yes""}, {""name"": ""SIGNAL CONSTRUCTION INC"", ""fein"": ""35-1710202"", ""valid_for_bid"": ""Yes""}, {""name"": ""RAGLE, INC."", ""fein"": ""35-1878024"", ""valid_for_bid"": ""Yes""}, {""name"": ""MORPHEY CONSTRUCTION INC."", ""fein"": ""35-2046222"", ""valid_for_bid"": ""Yes""}, {""name"": ""GROUP UNITED LLC"", ""fein"": ""84-3433492"", ""valid_for_bid"": ""No""}, {""name"": ""TC ELECTRIC INC"", ""fein"": ""90-0690005"", ""valid_for_bid"": ""Yes""}]",True,0.7985645268924163,13.260783202151105,train,0.1948051948051948,1.226631787736988,77,0.45358535745412015,0.28536631983399174
